date,permno,dn_gold,dn_not_gold,r,rf,r_mkt,r_gld,date1,firm name
18871,14593,0,1,-0.009121,4.17E-07,-0.084963292,-0.110623,2011m9,APPLE INC
18901,14593,0,1,0.061523,5.56E-07,0.077098571,0.058712,2011m10,APPLE INC
18932,14593,0,1,-0.055783,6.94E-07,-0.025843721,0.016673,2011m11,APPLE INC
18962,14593,0,1,0.059655,1.67E-07,0.003712904,-0.106624,2011m12,APPLE INC
18993,14593,0,1,0.127111,4.17E-07,0.054102685,0.113955,2012m1,APPLE INC
19024,14593,0,1,0.188311,1.67E-06,0.041180659,-0.029673,2012m2,APPLE INC
19053,14593,0,1,0.105284,1.11E-06,0.024026984,-0.013184,2012m3,APPLE INC
19084,14593,0,1,-0.025969,9.72E-07,-0.006807001,-0.00148,2012m4,APPLE INC
19114,14593,0,1,-0.010702,1.81E-06,-0.06588918,-0.06338,2012m5,APPLE INC
19145,14593,0,1,0.010853,8.33E-07,0.038209856,0.023546,2012m6,APPLE INC
19175,14593,0,1,0.045822,9.72E-07,0.01029374,0.008377,2012m7,APPLE INC
19206,14593,0,1,0.093539,1.39E-06,0.0262923,0.049396,2012m8,APPLE INC
19237,14593,0,1,0.002803,2.36E-06,0.026509769,0.046706,2012m9,APPLE INC
19267,14593,0,1,-0.107607,1.53E-06,-0.010423535,-0.029437,2012m10,APPLE INC
19298,14593,0,1,-0.012413,2.78E-06,0.00651237,-0.004675,2012m11,APPLE INC
19328,14593,0,1,-0.090738,3.19E-06,0.012589275,-0.024267,2012m12,APPLE INC
19359,14593,0,1,-0.144094,5.56E-07,0.054154016,-0.005064,2013m1,APPLE INC
19390,14593,0,1,-0.025116,1.11E-06,0.00837254,-0.050868,2013m2,APPLE INC
19418,14593,0,1,0.002855,2.36E-06,0.035316341,0.009608,2013m3,APPLE INC
19449,14593,0,1,0.000271,9.72E-07,0.014946403,-0.075743,2013m4,APPLE INC
19479,14593,0,1,0.022596,9.72E-07,0.019178808,-0.061988,2013m5,APPLE INC
19510,14593,0,1,-0.118303,5.56E-07,-0.015042944,-0.110588,2013m6,APPLE INC
19540,14593,0,1,0.141225,1.39E-07,0.05263016,0.074301,2013m7,APPLE INC
19571,14593,0,1,0.083389,2.78E-07,-0.025734028,0.052047,2013m8,APPLE INC
19602,14593,0,1,-0.021481,6.94E-07,0.03750895,-0.047838,2013m9,APPLE INC
19632,14593,0,1,0.096386,6.94E-07,0.035732113,-0.003433,2013m10,APPLE INC
19663,14593,0,1,0.069673,9.72E-07,0.023912761,-0.055112,2013m11,APPLE INC
19693,14593,0,1,0.008902,1.53E-06,0.026196547,-0.037945,2013m12,APPLE INC
19724,14593,0,1,-0.107697,4.17E-07,-0.029955011,0.034189,2014m1,APPLE INC
19755,14593,0,1,0.057311,8.33E-07,0.04628982,0.062703,2014m2,APPLE INC
19783,14593,0,1,0.019953,1.25E-06,0.004435728,-0.031421,2014m3,APPLE INC
19814,14593,0,1,0.099396,8.33E-07,0.001423084,0.004935,2014m4,APPLE INC
19844,14593,0,1,0.078293,5.56E-07,0.020251282,-0.03051,2014m5,APPLE INC
19875,14593,0,1,0.027662,1.11E-06,0.028027399,0.06319,2014m6,APPLE INC
19905,14593,0,1,0.028731,4.17E-07,-0.020529615,-0.036317,2014m7,APPLE INC
19936,14593,0,1,0.077092,2.08E-07,0.040290773,0.003809,2014m8,APPLE INC
19967,14593,0,1,-0.017073,5.56E-07,-0.025125347,-0.061763,2014m9,APPLE INC
19997,14593,0,1,0.07196,4.17E-07,0.037308317,-0.030548,2014m10,APPLE INC
20028,14593,0,1,0.105556,2.78E-07,0.020212194,-0.004882,2014m11,APPLE INC
20058,14593,0,1,-0.071891,1.11E-06,-0.003581473,0.013112,2014m12,APPLE INC
20089,14593,0,1,0.061424,4.17E-07,-0.027105996,0.086899,2015m1,APPLE INC
20120,14593,0,1,0.100461,4.17E-07,0.056000657,-0.059052,2015m2,APPLE INC
20148,14593,0,1,-0.031372,6.94E-07,-0.010326237,-0.021522,2015m3,APPLE INC
20179,14593,0,1,0.005786,6.94E-07,0.008638754,-0.001672,2015m4,APPLE INC
20209,14593,0,1,0.045146,-1.39E-07,0.010356373,0.005552,2015m5,APPLE INC
20240,14593,0,1,-0.037266,2.78E-07,-0.019239653,-0.015162,2015m6,APPLE INC
20270,14593,0,1,-0.032888,1.39E-07,0.012304676,-0.06621,2015m7,APPLE INC
20301,14593,0,1,-0.066117,8.33E-07,-0.060059883,0.037072,2015m8,APPLE INC
20332,14593,0,1,-0.021816,2.78E-07,-0.033820637,-0.018011,2015m9,APPLE INC
20362,14593,0,1,0.083409,-2.78E-07,0.074186891,0.022834,2015m10,APPLE INC
20393,14593,0,1,-0.00569,2.78E-07,0.006757039,-0.067521,2015m11,APPLE INC
20423,14593,0,1,-0.110228,2.78E-06,-0.022346674,-0.004513,2015m12,APPLE INC
20454,14593,0,1,-0.075242,3.89E-06,-0.056998283,0.054102,2016m1,APPLE INC
20485,14593,0,1,-0.001335,6.25E-06,0.000687268,0.109312,2016m2,APPLE INC
20514,14593,0,1,0.127211,6.25E-06,0.070505328,-0.008429,2016m3,APPLE INC
20545,14593,0,1,-0.139921,4.72E-06,0.011831184,0.051088,2016m4,APPLE INC
20575,14593,0,1,0.071368,4.31E-06,0.014391575,-0.061383,2016m5,APPLE INC
20606,14593,0,1,-0.04266,5.00E-06,0.00317322,0.089695,2016m6,APPLE INC
20636,14593,0,1,0.090063,5.14E-06,0.038786817,0.019847,2016m7,APPLE INC
20667,14593,0,1,0.023606,5.00E-06,0.002798747,-0.032563,2016m8,APPLE INC
20698,14593,0,1,0.065504,6.81E-06,0.003044502,0.006892,2016m9,APPLE INC
20728,14593,0,1,0.004334,5.56E-06,-0.027060967,-0.029449,2016m10,APPLE INC
20759,14593,0,1,-0.021578,5.00E-06,0.040418684,-0.083566,2016m11,APPLE INC
20789,14593,0,1,0.047955,6.94E-06,0.018747913,-0.01915,2016m12,APPLE INC
20820,14593,0,1,0.047746,1.25021E-05,0.022173285,0.054192,2017m1,APPLE INC
20851,14593,0,1,0.133581,1.30575E-05,0.032628167,0.031848,2017m2,APPLE INC
20879,14593,0,1,0.04869,1.22239E-05,0.002050097,-0.004277,2017m3,APPLE INC
20910,14593,0,1,-0.00007,2.00888E-05,0.00961907,0.017267,2017m4,APPLE INC
20940,14593,0,1,0.067804,1.83379E-05,0.009357944,-0.001242,2017m5,APPLE INC
20971,14593,0,1,-0.057214,2.02823E-05,0.009678217,-0.021555,2017m6,APPLE INC
21001,14593,0,1,0.032704,2.27848E-05,0.017181421,0.023132,2017m7,APPLE INC
21032,14593,0,1,0.106905,2.68142E-05,0.001612967,0.041988,2017m8,APPLE INC
21063,14593,0,1,-0.060244,2.4981E-05,0.023813292,-0.033699,2017m9,APPLE INC
21093,14593,0,1,0.096808,2.61203E-05,0.02134813,-0.007485,2017m10,APPLE INC
21124,14593,0,1,0.02035,2.68142E-05,0.027409703,0.003563,2017m11,APPLE INC
21154,14593,0,1,-0.015246,3.09857E-05,0.01228676,0.021057,2017m12,APPLE INC
21185,14593,0,1,-0.010636,3.47385E-05,0.050687827,0.032349,2018m1,APPLE INC
21216,14593,0,1,0.06761,3.27896E-05,-0.039435159,-0.02076,2018m2,APPLE INC
21244,14593,0,1,-0.058051,3.73765E-05,-0.018494524,0.00632,2018m3,APPLE INC
21275,14593,0,1,-0.01502,4.44721E-05,0.004840275,-0.00954,2018m4,APPLE INC
21305,14593,0,1,0.135181,4.50243E-05,0.026277516,-0.011959,2018m5,APPLE INC
21336,14593,0,1,-0.009418,4.76707E-05,0.005291238,-0.036149,2018m6,APPLE INC
21366,14593,0,1,0.027983,4.80868E-05,0.031689063,-0.022419,2018m7,APPLE INC
21397,14593,0,1,0.200063,5.19755E-05,0.030351875,-0.021381,2018m8,APPLE INC
21428,14593,0,1,-0.008303,5.29545E-05,0.000479954,-0.006607,2018m9,APPLE INC
21458,14593,0,1,-0.030478,5.7962E-05,-0.072749645,0.021195,2018m10,APPLE INC
21489,14593,0,1,-0.180709,5.97633E-05,0.044112142,0.003387,2018m11,APPLE INC
21519,14593,0,1,-0.116698,6.13007E-05,-0.074872576,0.04942,2018m12,APPLE INC
21550,14593,0,1,0.055154,6.26919E-05,0.08800894,0.028866,2019m1,APPLE INC
21581,14593,0,1,0.044701,6.58941E-05,0.032714512,-0.006092,2019m2,APPLE INC
21609,14593,0,1,0.097026,6.49201E-05,0.013366196,-0.015969,2019m3,APPLE INC
21640,14593,0,1,0.056436,6.43614E-05,0.03786733,-0.006639,2019m4,APPLE INC
21670,14593,0,1,-0.123735,6.57441E-05,-0.061593663,0.017574,2019m5,APPLE INC
21701,14593,0,1,0.130519,6.24137E-05,0.067385904,0.080029,2019m6,APPLE INC
21731,14593,0,1,0.076394,5.40672E-05,0.013151872,0.000075,2019m7,APPLE INC
21762,14593,0,1,-0.01657,5.54505E-05,-0.020256182,0.079123,2019m8,APPLE INC
21793,14593,0,1,0.072962,5.39281E-05,0.015959764,-0.033948,2019m9,APPLE INC
21823,14593,0,1,0.110684,0.000047833,0.020895692,0.025635,2019m10,APPLE INC
21854,14593,0,1,0.077424,4.09966E-05,0.036646236,-0.032086,2019m11,APPLE INC
21884,14593,0,1,0.098784,4.28025E-05,0.028492387,0.036559,2019m12,APPLE INC
16437,10107,0,1,-0.016467,4.79488E-05,-0.026517818,-0.036073,2005m1,MICROSOFT CORP
16468,10107,0,1,-0.039574,5.52449E-05,0.022697801,0.030791,2005m2,MICROSOFT CORP
16496,10107,0,1,-0.039348,6.83199E-05,-0.016850591,-0.016085,2005m3,MICROSOFT CORP
16527,10107,0,1,0.046752,7.15995E-05,-0.025221592,0.012377,2005m4,MICROSOFT CORP
16557,10107,0,1,0.022925,7.34756E-05,0.037993193,-0.039216,2005m5,MICROSOFT CORP
16588,10107,0,1,-0.037209,7.58995E-05,0.011474352,0.042977,2005m6,MICROSOFT CORP
16618,10107,0,1,0.030998,8.11338E-05,0.04332678,-0.014273,2005m7,MICROSOFT CORP
16649,10107,0,1,0.072237,8.83692E-05,-0.006014118,0.013545,2005m8,MICROSOFT CORP
16680,10107,0,1,-0.060263,9.22463E-05,0.010593397,0.076037,2005m9,MICROSOFT CORP
16710,10107,0,1,-0.001166,8.57937E-05,-0.013740895,-0.006424,2005m10,MICROSOFT CORP
16741,10107,0,1,0.080156,0.000102214,0.034165464,0.05819,2005m11,MICROSOFT CORP
16771,10107,0,1,-0.055275,0.000108115,0.003497276,0.050509,2005m12,MICROSOFT CORP
16802,10107,0,1,0.076482,0.000109467,0.040057153,0.099263,2006m1,MICROSOFT CORP
16833,10107,0,1,-0.042273,0.000114735,-0.001628355,-0.011111,2006m2,MICROSOFT CORP
16861,10107,0,1,0.012653,0.000122255,0.018970178,0.036205,2006m3,MICROSOFT CORP
16892,10107,0,1,-0.112459,0.000127023,0.013077589,0.12031,2006m4,MICROSOFT CORP
16922,10107,0,1,-0.058385,0.00012549,-0.0310251,-0.013212,2006m5,MICROSOFT CORP
16953,10107,0,1,0.028698,0.000129768,-0.00031823,-0.046707,2006m6,MICROSOFT CORP
16983,10107,0,1,0.032618,0.000122283,-0.009683346,0.031521,2006m7,MICROSOFT CORP
17014,10107,0,1,0.071904,0.000137031,0.025151808,-0.013775,2006m8,MICROSOFT CORP
17045,10107,0,1,0.064202,0.000139857,0.019410975,-0.045272,2006m9,MICROSOFT CORP
17075,10107,0,1,0.049726,0.000125072,0.034900714,0.012948,2006m10,MICROSOFT CORP
17106,10107,0,1,0.026123,0.00014149,0.025525862,0.068891,2006m11,MICROSOFT CORP
17136,10107,0,1,0.01703,0.000143203,0.010861081,-0.018326,2006m12,MICROSOFT CORP
17167,10107,0,1,0.03349,0.000129323,0.019592071,0.025629,2007m1,MICROSOFT CORP
17198,10107,0,1,-0.083927,0.000135062,-0.014020795,0.025451,2007m2,MICROSOFT CORP
17226,10107,0,1,-0.01065,0.000142027,0.012952416,-0.011131,2007m3,MICROSOFT CORP
17257,10107,0,1,0.074273,0.000138453,0.039758045,0.020535,2007m4,MICROSOFT CORP
17287,10107,0,1,0.028393,0.000130343,0.038909491,-0.023103,2007m5,MICROSOFT CORP
17318,10107,0,1,-0.039756,0.000130377,-0.014821285,-0.019378,2007m6,MICROSOFT CORP
17348,10107,0,1,-0.016288,0.000116709,-0.031721417,0.02365,2007m7,MICROSOFT CORP
17379,10107,0,1,-0.005519,0.000137021,0.01169362,0.011096,2007m8,MICROSOFT CORP
17410,10107,0,1,0.025409,0.000114552,0.04083449,0.105081,2007m9,MICROSOFT CORP
17440,10107,0,1,0.249491,9.24765E-05,0.028808465,0.069514,2007m10,MICROSOFT CORP
17471,10107,0,1,-0.084216,0.000106659,-0.035230383,-0.016535,2007m11,MICROSOFT CORP
17501,10107,0,1,0.059524,0.000100275,-0.00436252,0.066477,2007m12,MICROSOFT CORP
17532,10107,0,1,-0.08427,7.27023E-05,-0.062072419,0.108416,2008m1,MICROSOFT CORP
17563,10107,0,1,-0.162273,4.32206E-05,-0.021622278,0.052298,2008m2,MICROSOFT CORP
17592,10107,0,1,0.043386,5.68492E-05,-0.010335678,-0.059992,2008m3,MICROSOFT CORP
17623,10107,0,1,0.004933,3.29297E-05,0.051065568,-0.041588,2008m4,MICROSOFT CORP
17653,10107,0,1,-0.003156,2.90371E-05,0.023818126,0.009232,2008m5,MICROSOFT CORP
17684,10107,0,1,-0.028602,5.46236E-05,-0.078533299,0.045169,2008m6,MICROSOFT CORP
17714,10107,0,1,-0.065067,4.18265E-05,-0.013053237,-0.014442,2008m7,MICROSOFT CORP
17745,10107,0,1,0.065319,4.183E-05,0.010535574,-0.092917,2008m8,MICROSOFT CORP
17776,10107,0,1,-0.021986,4.43321E-05,-0.098912783,0.041121,2008m9,MICROSOFT CORP
17806,10107,0,1,-0.163357,1.54194E-05,-0.26823696,-0.161397,2008m10,MICROSOFT CORP
17837,10107,0,1,-0.08867,3.40E-06,-0.060760938,0.125736,2008m11,MICROSOFT CORP
17867,10107,0,1,-0.038576,9.72E-07,0.022324005,0.077325,2008m12,MICROSOFT CORP
17898,10107,0,1,-0.12037,4.17E-07,-0.078490332,0.055363,2009m1,MICROSOFT CORP
17929,10107,0,1,-0.047953,4.17E-06,-0.10050758,0.014456,2009m2,MICROSOFT CORP
17957,10107,0,1,0.137461,4.44E-06,0.087015815,-0.02537,2009m3,MICROSOFT CORP
17988,10107,0,1,0.102885,3.75E-06,0.10942493,-0.033341,2009m4,MICROSOFT CORP
18018,10107,0,1,0.037512,1.25E-06,0.067855343,0.102326,2009m5,MICROSOFT CORP
18049,10107,0,1,0.137865,4.17E-06,-0.003095992,-0.052183,2009m6,MICROSOFT CORP
18079,10107,0,1,-0.010517,3.47E-06,0.081810951,0.023799,2009m7,MICROSOFT CORP
18110,10107,0,1,0.053571,3.75E-06,0.031335082,0.000536,2009m8,MICROSOFT CORP
18141,10107,0,1,0.043408,3.47E-06,0.045273893,0.058351,2009m9,MICROSOFT CORP
18171,10107,0,1,0.078149,1.25E-06,-0.031813566,0.037228,2009m10,MICROSOFT CORP
18202,10107,0,1,0.065272,8.33E-07,0.05139517,0.127865,2009m11,MICROSOFT CORP
18232,10107,0,1,0.036382,2.50E-06,0.028345333,-0.072034,2009m12,MICROSOFT CORP
18263,10107,0,1,-0.075459,1.53E-06,-0.037133396,-0.01258,2010m1,MICROSOFT CORP
18294,10107,0,1,0.022001,4.17E-07,0.034774009,0.032748,2010m2,MICROSOFT CORP
18322,10107,0,1,0.021538,2.64E-06,0.063639559,-0.004386,2010m3,MICROSOFT CORP
18353,10107,0,1,0.042595,4.03E-06,0.02006969,0.058834,2010m4,MICROSOFT CORP
18383,10107,0,1,-0.150811,4.17E-06,-0.0792135,0.030522,2010m5,MICROSOFT CORP
18414,10107,0,1,-0.10814,4.44E-06,-0.05082589,0.023545,2010m6,MICROSOFT CORP
18444,10107,0,1,0.121686,3.75E-06,0.070217036,-0.050871,2010m7,MICROSOFT CORP
18475,10107,0,1,-0.085819,4.17E-06,-0.042918108,0.057061,2010m8,MICROSOFT CORP
18506,10107,0,1,0.043682,4.72E-06,0.091566809,0.047756,2010m9,MICROSOFT CORP
18536,10107,0,1,0.088812,4.31E-06,0.037957888,0.036823,2010m10,MICROSOFT CORP
18567,10107,0,1,-0.046784,4.03E-06,0.008776129,0.021113,2010m11,MICROSOFT CORP
18597,10107,0,1,0.105018,4.72E-06,0.067283355,0.024369,2010m12,MICROSOFT CORP
18628,10107,0,1,-0.006628,1.53E-06,0.019074835,-0.063798,2011m1,MICROSOFT CORP
18659,10107,0,1,-0.035528,4.17E-06,0.038132824,0.059991,2011m2,MICROSOFT CORP
18687,10107,0,1,-0.044771,3.75E-06,0.003429908,0.015974,2011m3,MICROSOFT CORP
18718,10107,0,1,0.020874,1.81E-06,0.028691143,0.089447,2011m4,MICROSOFT CORP
18748,10107,0,1,-0.028935,8.33E-07,-0.014824625,-0.017917,2011m5,MICROSOFT CORP
18779,10107,0,1,0.039584,1.25E-06,-0.018264329,-0.024318,2011m6,MICROSOFT CORP
18809,10107,0,1,0.053846,5.56E-07,-0.022433277,0.084171,2011m7,MICROSOFT CORP
18840,10107,0,1,-0.023358,5.00E-06,-0.057314355,0.122749,2011m8,MICROSOFT CORP
18871,10107,0,1,-0.064286,4.17E-07,-0.084963292,-0.110623,2011m9,MICROSOFT CORP
18901,10107,0,1,0.069908,5.56E-07,0.077098571,0.058712,2011m10,MICROSOFT CORP
18932,10107,0,1,-0.031919,6.94E-07,-0.025843721,0.016673,2011m11,MICROSOFT CORP
18962,10107,0,1,0.014855,1.67E-07,0.003712904,-0.106624,2011m12,MICROSOFT CORP
18993,10107,0,1,0.137519,4.17E-07,0.054102685,0.113955,2012m1,MICROSOFT CORP
19024,10107,0,1,0.081612,1.67E-06,0.041180659,-0.029673,2012m2,MICROSOFT CORP
19053,10107,0,1,0.016226,1.11E-06,0.024026984,-0.013184,2012m3,MICROSOFT CORP
19084,10107,0,1,-0.007441,9.72E-07,-0.006807001,-0.00148,2012m4,MICROSOFT CORP
19114,10107,0,1,-0.081993,1.81E-06,-0.06588918,-0.06338,2012m5,MICROSOFT CORP
19145,10107,0,1,0.047962,8.33E-07,0.038209856,0.023546,2012m6,MICROSOFT CORP
19175,10107,0,1,-0.036613,9.72E-07,0.01029374,0.008377,2012m7,MICROSOFT CORP
19206,10107,0,1,0.052596,1.39E-06,0.0262923,0.049396,2012m8,MICROSOFT CORP
19237,10107,0,1,-0.034393,2.36E-06,0.026509769,0.046706,2012m9,MICROSOFT CORP
19267,10107,0,1,-0.040995,1.53E-06,-0.010423535,-0.029437,2012m10,MICROSOFT CORP
19298,10107,0,1,-0.05939,2.78E-06,0.00651237,-0.004675,2012m11,MICROSOFT CORP
19328,10107,0,1,0.003558,3.19E-06,0.012589275,-0.024267,2012m12,MICROSOFT CORP
19359,10107,0,1,0.027717,5.56E-07,0.054154016,-0.005064,2013m1,MICROSOFT CORP
19390,10107,0,1,0.021129,1.11E-06,0.00837254,-0.050868,2013m2,MICROSOFT CORP
19418,10107,0,1,0.028957,2.36E-06,0.035316341,0.009608,2013m3,MICROSOFT CORP
19449,10107,0,1,0.15714,9.72E-07,0.014946403,-0.075743,2013m4,MICROSOFT CORP
19479,10107,0,1,0.061329,9.72E-07,0.019178808,-0.061988,2013m5,MICROSOFT CORP
19510,10107,0,1,-0.010172,5.56E-07,-0.015042944,-0.110588,2013m6,MICROSOFT CORP
19540,10107,0,1,-0.078304,1.39E-07,0.05263016,0.074301,2013m7,MICROSOFT CORP
19571,10107,0,1,0.056219,2.78E-07,-0.025734028,0.052047,2013m8,MICROSOFT CORP
19602,10107,0,1,-0.003593,6.94E-07,0.03750895,-0.047838,2013m9,MICROSOFT CORP
19632,10107,0,1,0.063852,6.94E-07,0.035732113,-0.003433,2013m10,MICROSOFT CORP
19663,10107,0,1,0.084875,9.72E-07,0.023912761,-0.055112,2013m11,MICROSOFT CORP
19693,10107,0,1,-0.018883,1.53E-06,0.026196547,-0.037945,2013m12,MICROSOFT CORP
19724,10107,0,1,0.011494,4.17E-07,-0.029955011,0.034189,2014m1,MICROSOFT CORP
19755,10107,0,1,0.01982,8.33E-07,0.04628982,0.062703,2014m2,MICROSOFT CORP
19783,10107,0,1,0.069956,1.25E-06,0.004435728,-0.031421,2014m3,MICROSOFT CORP
19814,10107,0,1,-0.014394,8.33E-07,0.001423084,0.004935,2014m4,MICROSOFT CORP
19844,10107,0,1,0.020297,5.56E-07,0.020251282,-0.03051,2014m5,MICROSOFT CORP
19875,10107,0,1,0.018564,1.11E-06,0.028027399,0.06319,2014m6,MICROSOFT CORP
19905,10107,0,1,0.035012,4.17E-07,-0.020529615,-0.036317,2014m7,MICROSOFT CORP
19936,10107,0,1,0.059082,2.08E-07,0.040290773,0.003809,2014m8,MICROSOFT CORP
19967,10107,0,1,0.020471,5.56E-07,-0.025125347,-0.061763,2014m9,MICROSOFT CORP
19997,10107,0,1,0.012726,4.17E-07,0.037308317,-0.030548,2014m10,MICROSOFT CORP
20028,10107,0,1,0.02492,2.78E-07,0.020212194,-0.004882,2014m11,MICROSOFT CORP
20058,10107,0,1,-0.028446,1.11E-06,-0.003581473,0.013112,2014m12,MICROSOFT CORP
20089,10107,0,1,-0.130248,4.17E-07,-0.027105996,0.086899,2015m1,MICROSOFT CORP
20120,10107,0,1,0.093069,4.17E-07,0.056000657,-0.059052,2015m2,MICROSOFT CORP
20148,10107,0,1,-0.072862,6.94E-07,-0.010326237,-0.021522,2015m3,MICROSOFT CORP
20179,10107,0,1,0.196409,6.94E-07,0.008638754,-0.001672,2015m4,MICROSOFT CORP
20209,10107,0,1,-0.030222,-1.39E-07,0.010356373,0.005552,2015m5,MICROSOFT CORP
20240,10107,0,1,-0.057832,2.78E-07,-0.019239653,-0.015162,2015m6,MICROSOFT CORP
20270,10107,0,1,0.057758,1.39E-07,0.012304676,-0.06621,2015m7,MICROSOFT CORP
20301,10107,0,1,-0.061456,8.33E-07,-0.060059883,0.037072,2015m8,MICROSOFT CORP
20332,10107,0,1,0.017004,2.78E-07,-0.033820637,-0.018011,2015m9,MICROSOFT CORP
20362,10107,0,1,0.189336,-2.78E-07,0.074186891,0.022834,2015m10,MICROSOFT CORP
20393,10107,0,1,0.039324,2.78E-07,0.006757039,-0.067521,2015m11,MICROSOFT CORP
20423,10107,0,1,0.020791,2.78E-06,-0.022346674,-0.004513,2015m12,MICROSOFT CORP
20454,10107,0,1,-0.00703,3.89E-06,-0.056998283,0.054102,2016m1,MICROSOFT CORP
20485,10107,0,1,-0.069886,6.25E-06,0.000687268,0.109312,2016m2,MICROSOFT CORP
20514,10107,0,1,0.085495,6.25E-06,0.070505328,-0.008429,2016m3,MICROSOFT CORP
20545,10107,0,1,-0.097049,4.72E-06,0.011831184,0.051088,2016m4,MICROSOFT CORP
20575,10107,0,1,0.069982,4.31E-06,0.014391575,-0.061383,2016m5,MICROSOFT CORP
20606,10107,0,1,-0.034528,5.00E-06,0.00317322,0.089695,2016m6,MICROSOFT CORP
20636,10107,0,1,0.10768,5.14E-06,0.038786817,0.019847,2016m7,MICROSOFT CORP
20667,10107,0,1,0.020113,5.00E-06,0.002798747,-0.032563,2016m8,MICROSOFT CORP
20698,10107,0,1,0.002436,6.81E-06,0.003044502,0.006892,2016m9,MICROSOFT CORP
20728,10107,0,1,0.040278,5.56E-06,-0.027060967,-0.029449,2016m10,MICROSOFT CORP
20759,10107,0,1,0.012183,5.00E-06,0.040418684,-0.083566,2016m11,MICROSOFT CORP
20789,10107,0,1,0.031198,6.94E-06,0.018747913,-0.01915,2016m12,MICROSOFT CORP
20820,10107,0,1,0.040393,1.25021E-05,0.022173285,0.054192,2017m1,MICROSOFT CORP
20851,10107,0,1,-0.004331,1.30575E-05,0.032628167,0.031848,2017m2,MICROSOFT CORP
20879,10107,0,1,0.029384,1.22239E-05,0.002050097,-0.004277,2017m3,MICROSOFT CORP
20910,10107,0,1,0.039478,2.00888E-05,0.00961907,0.017267,2017m4,MICROSOFT CORP
20940,10107,0,1,0.025854,1.83379E-05,0.009357944,-0.001242,2017m5,MICROSOFT CORP
20971,10107,0,1,-0.01303,2.02823E-05,0.009678217,-0.021555,2017m6,MICROSOFT CORP
21001,10107,0,1,0.054693,2.27848E-05,0.017181421,0.023132,2017m7,MICROSOFT CORP
21032,10107,0,1,0.033838,2.68142E-05,0.001612967,0.041988,2017m8,MICROSOFT CORP
21063,10107,0,1,-0.003745,2.4981E-05,0.023813292,-0.033699,2017m9,MICROSOFT CORP
21093,10107,0,1,0.11666,2.61203E-05,0.02134813,-0.007485,2017m10,MICROSOFT CORP
21124,10107,0,1,0.016951,2.68142E-05,0.027409703,0.003563,2017m11,MICROSOFT CORP
21154,10107,0,1,0.016277,3.09857E-05,0.01228676,0.021057,2017m12,MICROSOFT CORP
21185,10107,0,1,0.110708,3.47385E-05,0.050687827,0.032349,2018m1,MICROSOFT CORP
21216,10107,0,1,-0.008631,3.27896E-05,-0.039435159,-0.02076,2018m2,MICROSOFT CORP
21244,10107,0,1,-0.026661,3.73765E-05,-0.018494524,0.00632,2018m3,MICROSOFT CORP
21275,10107,0,1,0.024652,4.44721E-05,0.004840275,-0.00954,2018m4,MICROSOFT CORP
21305,10107,0,1,0.061377,4.50243E-05,0.026277516,-0.011959,2018m5,MICROSOFT CORP
21336,10107,0,1,-0.002327,4.76707E-05,0.005291238,-0.036149,2018m6,MICROSOFT CORP
21366,10107,0,1,0.075753,4.80868E-05,0.031689063,-0.022419,2018m7,MICROSOFT CORP
21397,10107,0,1,0.062877,5.19755E-05,0.030351875,-0.021381,2018m8,MICROSOFT CORP
21428,10107,0,1,0.018161,5.29545E-05,0.000479954,-0.006607,2018m9,MICROSOFT CORP
21458,10107,0,1,-0.066101,5.7962E-05,-0.072749645,0.021195,2018m10,MICROSOFT CORP
21489,10107,0,1,0.042505,5.97633E-05,0.044112142,0.003387,2018m11,MICROSOFT CORP
21519,10107,0,1,-0.084047,6.13007E-05,-0.074872576,0.04942,2018m12,MICROSOFT CORP
21550,10107,0,1,0.028158,6.26919E-05,0.08800894,0.028866,2019m1,MICROSOFT CORP
21581,10107,0,1,0.077181,6.58941E-05,0.032714512,-0.006092,2019m2,MICROSOFT CORP
21609,10107,0,1,0.052754,6.49201E-05,0.013366196,-0.015969,2019m3,MICROSOFT CORP
21640,10107,0,1,0.107343,6.43614E-05,0.03786733,-0.006639,2019m4,MICROSOFT CORP
21670,10107,0,1,-0.049464,6.57441E-05,-0.061593663,0.017574,2019m5,MICROSOFT CORP
21701,10107,0,1,0.083118,6.24137E-05,0.067385904,0.080029,2019m6,MICROSOFT CORP
21731,10107,0,1,0.017244,5.40672E-05,0.013151872,0.000075,2019m7,MICROSOFT CORP
21762,10107,0,1,0.015044,5.54505E-05,-0.020256182,0.079123,2019m8,MICROSOFT CORP
21793,10107,0,1,0.008487,5.39281E-05,0.015959764,-0.033948,2019m9,MICROSOFT CORP
21823,10107,0,1,0.031216,0.000047833,0.020895692,0.025635,2019m10,MICROSOFT CORP
21854,10107,0,1,0.059427,4.09966E-05,0.036646236,-0.032086,2019m11,MICROSOFT CORP
21884,10107,0,1,0.041749,4.28025E-05,0.028492387,0.036559,2019m12,MICROSOFT CORP
16437,10104,0,1,0.003644,4.79488E-05,-0.026517818,-0.036073,2005m1,ORACLE CORP
16468,10104,0,1,-0.05955,5.52449E-05,0.022697801,0.030791,2005m2,ORACLE CORP
16496,10104,0,1,-0.036293,6.83199E-05,-0.016850591,-0.016085,2005m3,ORACLE CORP
16527,10104,0,1,-0.073718,7.15995E-05,-0.025221592,0.012377,2005m4,ORACLE CORP
